"gene"	"ark1B"	"ark2B"	"blrB"	"polB"	"revB"	"pcnB"
"Potri.003G145800"	1	0	0	0	"0"	"0"
"Potri.003G145900"	1	0	0	0	"0"	"0"
"Potri.003G146000"	1	0	0	0	"0"	"0"
"Potri.003G146100"	1	0	0	0	"0"	"0"
"Potri.003G146200"	1	0	0	0	"0"	"0"
"Potri.003G146300"	1	0	0	0	"0"	"0"
"Potri.003G146400"	0	0	1	1	"0"	"0"
"Potri.003G146500"	0	0	0	0	"0"	"0"
"Potri.003G146600"	0	0	0	0	"0"	"0"
"Potri.003G146700"	0	0	0	0	"0"	"0"
"Potri.003G146800"	1	0	1	1	"0"	"0"
"Potri.003G146900"	0	0	1	0	"0"	"1"
"Potri.003G147000"	0	0	0	0	"0"	"0"
"Potri.003G147100"	0	0	1	0	"0"	"0"
"Potri.003G147200"	0	0	1	0	"0"	"0"
"Potri.003G147300"	0	0	0	0	"0"	"0"
"Potri.003G147400"	0	0	1	1	"0"	"0"
"Potri.003G147500"	0	0	0	0	"0"	"0"
"Potri.003G147600"	0	0	0	0	"0"	"0"
"Potri.003G147700"	1	0	0	0	"0"	"0"
"Potri.003G147800"	1	0	0	0	"0"	"0"
"Potri.003G147900"	0	0	0	0	"0"	"0"
"Potri.003G148000"	0	0	0	0	"0"	"0"
"Potri.003G148100"	0	0	1	0	"0"	"0"
"Potri.003G148200"	1	0	1	1	"0"	"0"
"Potri.003G148300"	1	1	0	0	"0"	"0"
"Potri.003G148400"	0	0	0	0	"0"	"0"
"Potri.003G148500"	1	0	0	0	"0"	"0"
"Potri.003G148600"	1	0	0	0	"0"	"0"
"Potri.003G148700"	1	1	0	0	"0"	"0"
"Potri.003G148800"	1	1	0	0	"0"	"1"
"Potri.003G148900"	0	0	0	0	"0"	"1"
"Potri.003G149000"	0	0	0	0	"0"	"0"
"Potri.003G149100"	1	0	0	0	"0"	"1"
"Potri.003G149200"	1	0	0	0	"0"	"0"
"Potri.003G149300"	1	1	0	0	"0"	"0"
"Potri.003G149400"	0	0	0	0	"0"	"0"
"Potri.003G149500"	1	0	0	0	"0"	"0"
"Potri.003G149600"	1	0	0	0	"0"	"0"
"Potri.003G149700"	0	0	0	0	"0"	"0"
"Potri.003G149800"	1	1	0	0	"0"	"0"
"Potri.003G149900"	0	0	0	0	"0"	"0"
"Potri.003G150000"	0	0	0	0	"0"	"0"
"Potri.003G150100"	0	0	0	0	"0"	"1"
"Potri.003G150200"	0	0	0	0	"0"	"1"
"Potri.003G150300"	0	0	0	0	"0"	"0"
"Potri.003G150400"	1	1	0	0	"0"	"0"
"Potri.003G150500"	0	0	0	0	"0"	"0"
"Potri.003G150600"	0	0	0	0	"0"	"0"
"Potri.003G150700"	0	0	0	0	"0"	"0"
"Potri.003G150800"	0	0	0	0	"0"	"0"
"Potri.003G150900"	1	0	0	0	"0"	"0"
"Potri.003G151000"	1	0	0	0	"0"	"0"
"Potri.003G151100"	1	1	0	0	"0"	"0"
"Potri.003G151200"	0	0	0	0	"0"	"0"
"Potri.003G151300"	1	1	0	0	"0"	"0"
"Potri.003G151400"	1	1	0	0	"0"	"0"
"Potri.003G151500"	1	1	1	0	"0"	"0"
"Potri.003G151600"	1	0	1	1	"0"	"0"
"Potri.003G151700"	0	0	0	0	"0"	"1"
"Potri.003G151800"	1	0	0	0	"0"	"0"
"Potri.003G151900"	0	0	0	0	"0"	"1"
"Potri.003G152000"	0	0	0	0	"0"	"1"
"Potri.003G152100"	0	0	0	0	"0"	"1"
"Potri.003G152200"	1	0	0	0	"0"	"1"
"Potri.003G152300"	0	0	0	0	"0"	"0"
"Potri.003G152400"	1	0	0	0	"0"	"0"
"Potri.003G152500"	0	0	0	0	"0"	"0"
"Potri.003G152600"	1	0	0	0	"0"	"0"
"Potri.003G152700"	0	0	0	0	"0"	"0"
"Potri.003G152800"	0	0	0	0	"0"	"0"
"Potri.003G152900"	0	0	1	1	"0"	"0"
"Potri.003G153000"	1	0	0	0	"0"	"0"
"Potri.003G153100"	1	0	0	0	"0"	"0"
"Potri.003G153200"	0	0	0	0	"0"	"0"
"Potri.003G153300"	0	0	0	0	"0"	"0"
"Potri.003G153400"	0	0	0	0	"0"	"0"
"Potri.003G153500"	0	0	0	0	"0"	"0"
"Potri.003G153600"	0	0	0	0	"0"	"0"
"Potri.003G153700"	0	0	0	0	"0"	"0"
"Potri.003G153800"	0	0	0	0	"0"	"0"
"Potri.003G153900"	0	0	0	0	"0"	"0"
"Potri.003G154000"	0	0	0	0	"0"	"0"
"Potri.003G154100"	0	0	0	0	"0"	"0"
"Potri.003G154200"	0	0	0	0	"0"	"0"
"Potri.003G154300"	0	0	0	0	"0"	"0"
"Potri.003G154400"	0	0	0	0	"0"	"0"
"Potri.003G154500"	0	0	0	0	"0"	"0"
"Potri.003G154600"	1	0	0	0	"0"	"0"
"Potri.003G154700"	0	0	0	0	"0"	"0"
"Potri.003G154800"	1	0	0	0	"0"	"0"
"Potri.003G154900"	1	1	0	0	"0"	"0"
"Potri.003G155000"	1	0	0	0	"0"	"0"
"Potri.003G155100"	0	0	0	0	"0"	"0"
"Potri.003G155200"	0	0	0	0	"0"	"0"
"Potri.003G155300"	0	0	0	0	"0"	"0"
"Potri.003G155400"	1	0	0	0	"0"	"0"
"Potri.003G155500"	1	0	0	0	"0"	"0"
"Potri.003G155600"	1	0	0	0	"0"	"1"
"Potri.003G155700"	0	0	0	0	"0"	"0"
"Potri.003G155800"	0	0	0	0	"0"	"0"
"Potri.003G155900"	0	0	0	0	"0"	"0"
"Potri.003G156000"	0	0	0	0	"0"	"0"
"Potri.003G156100"	0	0	0	0	"0"	"0"
"Potri.003G156200"	0	0	0	0	"0"	"0"
"Potri.003G156300"	1	0	0	0	"0"	"0"
"Potri.003G156400"	0	0	0	0	"0"	"0"
"Potri.003G156500"	0	0	0	0	"0"	"0"
"Potri.003G156600"	0	0	0	0	"0"	"1"
"Potri.003G156700"	0	0	1	1	"0"	"0"
"Potri.003G156800"	0	0	1	0	"0"	"0"
"Potri.003G156900"	0	0	0	0	"0"	"0"
"Potri.003G157000"	0	0	0	0	"0"	"0"
"Potri.003G157100"	0	0	0	0	"0"	"0"
"Potri.003G157200"	0	0	0	0	"0"	"0"
"Potri.003G157300"	0	0	0	0	"0"	"1"
"Potri.003G157400"	1	0	0	0	"0"	"0"
"Potri.003G157500"	0	0	0	0	"0"	"0"
"Potri.003G157600"	0	0	0	0	"0"	"0"
"Potri.003G157700"	1	0	0	0	"0"	"0"
"Potri.003G157800"	1	1	0	0	"0"	"1"
"Potri.003G157900"	0	0	0	0	"0"	"1"
"Potri.003G158000"	1	0	1	1	"0"	"0"
"Potri.003G158100"	1	0	0	0	"0"	"0"
"Potri.003G158200"	1	0	0	0	"0"	"0"
"Potri.003G158300"	0	0	0	0	"0"	"0"
"Potri.003G158400"	1	0	0	0	"0"	"0"
"Potri.003G158500"	1	0	0	0	"0"	"0"
"Potri.003G158600"	1	0	0	0	"0"	"0"
"Potri.003G158700"	1	1	0	0	"0"	"0"
"Potri.003G158800"	1	1	0	0	"0"	"0"
"Potri.003G158900"	1	0	0	0	"0"	"0"
"Potri.003G159000"	1	0	0	0	"0"	"0"
"Potri.003G159100"	0	0	0	0	"0"	"0"
"Potri.003G159200"	1	0	0	0	"0"	"0"
"Potri.003G159300"	0	0	0	0	"0"	"0"
"Potri.003G159400"	0	0	0	0	"0"	"0"
"Potri.003G159500"	1	0	0	0	"0"	"0"
"Potri.003G159600"	0	0	0	0	"0"	"0"
"Potri.003G159700"	0	0	0	0	"0"	"1"
"Potri.003G159800"	0	0	1	1	"0"	"0"
"Potri.003G159900"	0	0	0	0	"0"	"0"
"Potri.003G160000"	0	0	0	0	"0"	"0"
"Potri.003G160100"	0	0	0	0	"0"	"1"
"Potri.003G160200"	0	0	0	0	"0"	"1"
"Potri.003G160300"	0	0	0	0	"0"	"0"
"Potri.003G160400"	0	0	0	0	"0"	"0"
"Potri.003G160500"	1	0	0	0	"0"	"0"
"Potri.003G160600"	1	0	0	0	"0"	"1"
"Potri.003G160700"	0	0	0	0	"0"	"0"
"Potri.003G160800"	0	0	0	0	"0"	"0"
"Potri.003G160900"	0	0	1	0	"0"	"0"
"Potri.003G161000"	0	0	1	0	"0"	"1"
"Potri.003G161100"	0	0	0	0	"0"	"0"
"Potri.003G161200"	0	0	0	0	"0"	"0"
"Potri.003G161300"	0	0	1	1	"0"	"0"
"Potri.003G161400"	1	0	0	0	"0"	"0"
"Potri.003G161500"	0	0	0	0	"0"	"0"
"Potri.003G161600"	1	0	0	0	"0"	"0"
"Potri.003G161700"	0	0	0	0	"0"	"0"
"Potri.003G161800"	0	0	0	0	"0"	"0"
"Potri.003G161900"	1	0	1	0	"0"	"0"
"Potri.003G162000"	0	0	1	1	"0"	"0"
"Potri.003G162100"	1	0	0	0	"0"	"0"
"Potri.003G162200"	1	0	0	0	"0"	"0"
"Potri.003G162300"	1	0	0	0	"0"	"0"
"Potri.003G162400"	0	0	0	0	"0"	"1"
"Potri.003G162500"	0	0	0	0	"0"	"0"
"Potri.003G162600"	1	1	0	0	"0"	"0"
"Potri.003G162700"	1	0	0	0	"0"	"0"
"Potri.003G162800"	0	0	0	0	"0"	"0"
"Potri.003G162900"	1	0	0	0	"0"	"0"
"Potri.003G163000"	1	0	0	0	"0"	"0"
"Potri.003G163100"	1	1	0	0	"0"	"0"
"Potri.003G163200"	1	0	0	0	"0"	"0"
"Potri.003G163300"	1	0	0	0	"0"	"0"
"Potri.003G163400"	0	0	0	0	"0"	"0"
"Potri.003G163500"	1	0	0	0	"0"	"0"
"Potri.003G163600"	1	0	0	0	"0"	"0"
"Potri.003G163700"	1	0	0	0	"0"	"0"
"Potri.003G163800"	0	0	0	0	"0"	"0"
"Potri.003G163900"	0	0	0	0	"0"	"0"
"Potri.003G164000"	0	0	0	0	"0"	"0"
"Potri.003G164100"	1	0	0	0	"0"	"0"
"Potri.003G164200"	0	0	0	0	"0"	"0"
"Potri.003G164300"	1	0	1	1	"0"	"0"
"Potri.003G164400"	1	0	0	0	"0"	"0"
"Potri.003G164500"	0	0	0	0	"0"	"0"
"Potri.003G164600"	1	0	0	0	"0"	"0"
"Potri.003G164700"	0	0	1	1	"0"	"0"
"Potri.003G164800"	0	0	1	1	"0"	"0"
"Potri.003G164900"	1	0	0	0	"0"	"0"
"Potri.003G165000"	0	0	0	0	"0"	"0"
"Potri.003G165100"	0	0	0	0	"0"	"0"
"Potri.003G165200"	1	0	0	0	"0"	"0"
"Potri.003G165300"	0	0	0	0	"0"	"0"
"Potri.003G165400"	0	0	0	0	"0"	"1"
"Potri.003G165500"	0	0	0	0	"0"	"0"
"Potri.003G165600"	1	0	0	0	"0"	"0"
"Potri.003G165700"	0	0	0	0	"0"	"0"
"Potri.003G165800"	0	0	0	0	"0"	"0"
"Potri.003G165900"	1	0	0	0	"0"	"0"
"Potri.003G166000"	1	0	0	0	"0"	"0"
"Potri.003G166100"	0	0	1	1	"0"	"0"
"Potri.003G166200"	0	0	0	0	"0"	"0"
"Potri.003G166300"	1	0	0	0	"0"	"0"
"Potri.003G166400"	1	0	0	0	"0"	"0"
"Potri.003G166500"	0	0	0	0	"0"	"0"
"Potri.003G166600"	0	0	0	0	"0"	"0"
"Potri.003G166700"	1	0	1	0	"0"	"0"
"Potri.003G166800"	0	0	0	0	"0"	"0"
"Potri.003G166900"	1	0	0	0	"0"	"0"
"Potri.003G167000"	0	0	0	0	"0"	"0"
"Potri.003G167100"	0	0	0	0	"0"	"0"
"Potri.003G167200"	0	0	0	0	"0"	"0"
"Potri.003G167300"	0	0	0	0	"0"	"0"
"Potri.003G167400"	0	0	0	0	"0"	"0"
"Potri.003G167500"	1	0	0	0	"0"	"0"
"Potri.003G167600"	1	0	0	0	"0"	"0"
"Potri.003G167700"	1	0	0	0	"0"	"0"
"Potri.003G167800"	0	0	0	0	"0"	"0"
"Potri.003G167900"	0	0	0	0	"0"	"0"
"Potri.003G168000"	1	0	0	0	"0"	"0"
"Potri.003G168100"	0	0	0	0	"0"	"0"
"Potri.003G168200"	0	0	0	0	"0"	"0"
"Potri.003G168300"	1	0	0	0	"0"	"0"
"Potri.003G168400"	0	0	0	0	"0"	"0"
"Potri.003G168500"	1	0	0	0	"0"	"0"
"Potri.003G168600"	0	0	0	0	"0"	"0"
"Potri.003G168700"	0	0	1	1	"0"	"0"
"Potri.003G168800"	0	0	0	0	"0"	"0"
"Potri.003G168900"	1	1	0	0	"0"	"1"
"Potri.003G169000"	0	0	0	0	"0"	"1"
"Potri.003G169100"	0	0	0	0	"0"	"0"
"Potri.003G169200"	1	0	0	0	"0"	"0"
"Potri.003G169300"	1	0	0	0	"0"	"0"
"Potri.003G169400"	0	0	1	0	"0"	"0"
"Potri.003G169500"	0	0	1	0	"0"	"0"
"Potri.003G169600"	0	0	0	0	"0"	"0"
"Potri.003G169700"	0	0	1	0	"0"	"0"
"Potri.003G169800"	0	0	0	0	"0"	"0"
"Potri.003G169900"	0	0	0	0	"0"	"0"
"Potri.003G170000"	0	0	0	0	"0"	"0"
"Potri.003G170100"	0	0	0	0	"0"	"0"
"Potri.003G170200"	0	0	0	0	"0"	"0"
"Potri.003G170300"	1	0	0	0	"0"	"1"
"Potri.003G170400"	0	0	0	0	"0"	"0"
"Potri.003G170500"	0	0	0	0	"0"	"0"
"Potri.003G170600"	1	0	0	0	"0"	"0"
"Potri.003G170700"	0	0	0	0	"0"	"0"
"Potri.003G170800"	1	0	0	0	"0"	"0"
"Potri.003G170900"	0	0	0	0	"0"	"0"
"Potri.003G171000"	1	0	1	1	"0"	"0"
"Potri.003G171100"	0	0	0	0	"0"	"1"
"Potri.003G171200"	1	0	0	0	"0"	"0"
"Potri.003G171300"	0	0	0	0	"0"	"0"
"Potri.003G171400"	1	0	0	0	"0"	"0"
"Potri.003G171500"	0	0	0	0	"0"	"0"
"Potri.003G171600"	0	0	0	0	"0"	"0"
"Potri.003G171700"	0	0	0	0	"0"	"0"
"Potri.003G171800"	1	0	0	0	"0"	"0"
"Potri.003G171900"	1	1	1	1	"0"	"0"
"Potri.003G172000"	1	1	1	1	"0"	"0"
"Potri.003G172100"	0	0	0	0	"0"	"0"
"Potri.003G172200"	0	0	0	0	"0"	"0"
"Potri.003G172300"	0	0	0	0	"0"	"0"
"Potri.003G172400"	0	0	1	0	"0"	"0"
"Potri.003G172500"	1	1	0	0	"0"	"0"
"Potri.003G172600"	0	0	0	0	"0"	"0"
"Potri.003G172700"	0	0	1	1	"0"	"0"
"Potri.003G172800"	0	0	0	0	"0"	"0"
"Potri.003G172900"	0	0	0	0	"0"	"0"
"Potri.003G173000"	1	1	1	1	"0"	"0"
"Potri.003G173100"	1	0	0	0	"0"	"1"
"Potri.003G173200"	1	0	1	1	"0"	"0"
"Potri.003G173300"	0	0	0	0	"0"	"0"
"Potri.003G173400"	1	0	0	0	"0"	"0"
"Potri.003G173500"	0	0	1	1	"0"	"1"
"Potri.003G173600"	1	0	0	0	"0"	"0"
"Potri.003G173700"	1	0	0	0	"0"	"0"
"Potri.003G173800"	1	1	1	1	"0"	"1"
"Potri.003G173900"	1	1	1	1	"0"	"1"
"Potri.003G174000"	1	1	0	0	"0"	"0"
"Potri.003G174100"	0	0	0	0	"0"	"0"
"Potri.003G174200"	1	0	0	0	"0"	"0"
"Potri.003G174300"	1	0	0	0	"0"	"0"
"Potri.003G174400"	1	0	0	0	"0"	"1"
"Potri.003G174500"	0	0	0	0	"0"	"0"
"Potri.003G174600"	0	0	0	0	"0"	"0"
"Potri.003G174700"	0	0	0	0	"0"	"0"
"Potri.003G174800"	1	0	0	0	"0"	"0"
"Potri.003G174900"	0	0	0	0	"0"	"0"
"Potri.003G175000"	0	0	1	0	"0"	"0"
"Potri.003G175100"	0	0	0	0	"0"	"0"
"Potri.003G175200"	0	0	0	0	"0"	"0"
"Potri.003G175300"	0	0	0	0	"0"	"0"
"Potri.003G175400"	0	0	0	0	"0"	"0"
"Potri.003G175500"	0	0	0	0	"0"	"0"
"Potri.003G175600"	0	0	0	0	"0"	"0"
"Potri.003G175700"	0	0	0	0	"0"	"0"
"Potri.003G175800"	1	0	1	0	"0"	"0"
"Potri.003G175900"	0	0	1	0	"0"	"0"
"Potri.003G176000"	1	0	0	0	"0"	"0"
"Potri.003G176100"	0	0	0	0	"0"	"0"
"Potri.003G176200"	0	0	0	0	"0"	"0"
"Potri.003G176300"	0	0	0	0	"0"	"0"
"Potri.003G176400"	0	0	0	0	"0"	"0"
"Potri.003G176500"	1	1	0	0	"0"	"0"
"Potri.003G176600"	1	0	0	0	"0"	"1"
"Potri.003G176700"	0	0	1	1	"0"	"1"
"Potri.003G176800"	0	0	1	0	"0"	"0"
"Potri.003G176900"	0	0	1	0	"0"	"0"
"Potri.003G177000"	1	0	0	0	"1"	"0"
"Potri.003G177100"	0	0	0	0	"0"	"0"
"Potri.003G177200"	0	0	0	0	"0"	"0"
"Potri.003G177300"	0	0	1	0	"0"	"0"
"Potri.003G177400"	0	0	1	0	"0"	"0"
"Potri.003G177500"	0	0	0	0	"0"	"0"
"Potri.003G177600"	1	0	0	0	"0"	"0"
"Potri.003G177700"	1	0	0	0	"0"	"0"
"Potri.003G177800"	0	0	0	0	"0"	"0"
"Potri.003G177900"	1	0	0	0	"0"	"0"
"Potri.003G178000"	1	0	1	1	"0"	"0"
"Potri.003G178100"	0	0	0	0	"0"	"0"
"Potri.003G178200"	1	0	0	0	"0"	"0"
"Potri.003G178300"	0	0	0	0	"0"	"0"
"Potri.003G178400"	1	0	0	0	"0"	"0"
"Potri.003G178500"	1	0	0	0	"0"	"0"
"Potri.003G178600"	1	0	0	0	"0"	"0"
"Potri.003G178700"	1	0	0	0	"0"	"0"
"Potri.003G178800"	1	1	0	0	"0"	"0"
"Potri.003G178900"	0	0	0	0	"0"	"0"
"Potri.003G179000"	0	0	0	0	"0"	"0"
"Potri.003G179100"	0	0	0	0	"0"	"0"
"Potri.003G179200"	0	0	0	0	"0"	"0"
"Potri.003G179300"	0	0	0	0	"0"	"0"
"Potri.003G179400"	0	0	0	0	"0"	"0"
"Potri.003G179500"	0	0	0	0	"0"	"0"
"Potri.003G179600"	0	0	0	0	"0"	"0"
"Potri.003G179700"	0	0	0	0	"0"	"0"
"Potri.003G179800"	0	0	0	0	"0"	"0"
"Potri.003G179900"	0	0	0	0	"0"	"0"
"Potri.003G180000"	1	0	1	1	"0"	"0"
"Potri.003G180100"	1	1	0	0	"0"	"0"
"Potri.003G180200"	0	0	0	0	"0"	"0"
"Potri.003G180300"	0	0	0	0	"0"	"0"
"Potri.003G180400"	1	0	0	0	"0"	"0"
"Potri.003G180500"	1	0	0	0	"0"	"0"
"Potri.003G180600"	0	0	0	0	"0"	"0"
"Potri.003G180700"	1	0	0	0	"0"	"0"
"Potri.003G180800"	1	0	0	0	"0"	"0"
"Potri.003G180900"	0	0	0	0	"0"	"1"
"Potri.003G181000"	1	0	0	0	"0"	"0"
"Potri.003G181100"	1	0	0	0	"0"	"0"
"Potri.003G181200"	1	0	0	0	"0"	"0"
"Potri.003G181300"	1	0	1	0	"0"	"0"
"Potri.003G181400"	0	0	0	0	"0"	"0"
"Potri.003G181500"	0	0	0	0	"0"	"0"
"Potri.003G181600"	0	0	0	0	"0"	"0"
"Potri.003G181700"	0	0	0	0	"0"	"0"
"Potri.003G181800"	0	0	0	0	"0"	"0"
"Potri.003G181900"	0	0	0	0	"0"	"0"
"Potri.003G182000"	1	1	1	1	"0"	"0"
"Potri.003G182100"	1	1	1	1	"0"	"0"
"Potri.003G182200"	0	0	0	0	"1"	"0"
"Potri.003G182300"	1	0	0	0	"0"	"0"
"Potri.003G182400"	0	0	0	0	"0"	"0"
"Potri.003G182500"	1	0	0	0	"0"	"0"
"Potri.003G182600"	1	0	0	0	"0"	"0"
"Potri.003G182700"	0	0	0	0	"0"	"0"
"Potri.003G182800"	0	0	0	0	"0"	"0"
"Potri.003G182900"	1	0	0	0	"0"	"0"
"Potri.003G183000"	0	0	0	0	"0"	"0"
"Potri.003G183100"	0	0	0	0	"0"	"0"
"Potri.003G183200"	1	0	0	0	"0"	"1"
"Potri.003G183300"	1	0	0	0	"0"	"0"
"Potri.003G183400"	1	0	1	0	"0"	"0"
"Potri.003G183500"	1	0	1	1	"0"	"0"
"Potri.003G183600"	1	1	0	0	"0"	"0"
"Potri.003G183700"	0	0	0	0	"0"	"0"
"Potri.003G183800"	1	1	0	0	"0"	"1"
"Potri.003G183900"	0	0	0	0	"0"	"0"
"Potri.003G184000"	0	0	0	0	"0"	"1"
"Potri.003G184100"	0	0	0	0	"0"	"1"
"Potri.003G184200"	1	1	0	0	"0"	"0"
"Potri.003G184300"	0	0	0	0	"0"	"0"
"Potri.003G184400"	0	0	0	0	"0"	"0"
"Potri.003G184500"	0	0	0	0	"0"	"0"
"Potri.003G184600"	0	0	0	0	"0"	"0"
"Potri.003G184700"	0	0	0	0	"0"	"0"
"Potri.003G184800"	0	0	0	0	"0"	"0"
"Potri.003G184900"	0	0	0	0	"0"	"0"
"Potri.003G185000"	0	0	0	0	"0"	"0"
"Potri.003G185100"	0	0	0	0	"0"	"0"
"Potri.003G185200"	0	0	0	0	"0"	"0"
"Potri.003G185300"	0	0	0	0	"0"	"1"
"Potri.003G185400"	0	0	0	0	"0"	"0"
"Potri.003G185500"	0	0	0	0	"0"	"0"
"Potri.003G185600"	1	0	0	0	"0"	"0"
"Potri.003G185700"	0	0	0	0	"0"	"0"
"Potri.003G185800"	0	0	0	0	"0"	"0"
"Potri.003G185900"	0	0	0	0	"0"	"0"
"Potri.003G186000"	0	0	0	0	"0"	"0"
"Potri.003G186100"	0	0	0	0	"0"	"0"
"Potri.003G186200"	0	0	0	0	"0"	"1"
"Potri.003G186300"	0	0	0	0	"0"	"0"
"Potri.003G186400"	1	0	0	0	"0"	"0"
"Potri.003G186500"	1	0	0	0	"0"	"0"
"Potri.003G186600"	1	0	0	0	"0"	"0"
"Potri.003G186700"	0	0	0	0	"0"	"0"
"Potri.003G186800"	0	0	0	0	"0"	"0"
"Potri.003G186900"	1	0	0	0	"0"	"0"
"Potri.003G187000"	0	0	0	0	"0"	"0"
"Potri.003G187100"	0	0	0	0	"0"	"1"
"Potri.003G187200"	1	1	0	0	"0"	"0"
"Potri.003G187300"	1	1	0	0	"0"	"0"
"Potri.003G187400"	1	0	0	0	"0"	"0"
"Potri.003G187500"	0	0	0	0	"0"	"0"
"Potri.003G187600"	1	0	0	0	"0"	"0"
"Potri.003G187700"	1	0	0	0	"0"	"0"
"Potri.003G187800"	0	0	0	0	"0"	"0"
"Potri.003G187900"	0	0	0	0	"0"	"0"
"Potri.003G188000"	0	0	0	0	"0"	"0"
"Potri.003G188100"	0	0	0	0	"0"	"1"
"Potri.003G188200"	0	0	0	0	"0"	"0"
"Potri.003G188300"	1	0	0	0	"0"	"0"
"Potri.003G188400"	0	0	0	0	"0"	"0"
"Potri.003G188500"	0	0	0	0	"0"	"0"
"Potri.003G188600"	0	0	0	0	"0"	"0"
"Potri.003G188700"	1	0	0	0	"0"	"0"
"Potri.003G188800"	0	0	0	0	"0"	"0"
"Potri.003G188900"	0	0	0	0	"0"	"0"
"Potri.003G189000"	0	0	0	0	"0"	"0"
"Potri.003G189100"	0	0	0	0	"0"	"1"
"Potri.003G189200"	1	0	0	0	"0"	"0"
"Potri.003G189300"	1	0	0	0	"0"	"0"
"Potri.003G189400"	1	0	0	0	"0"	"1"
"Potri.003G189500"	1	1	0	0	"0"	"0"
"Potri.003G189600"	0	0	0	0	"0"	"0"
"Potri.003G189700"	1	0	0	0	"0"	"0"
"Potri.003G189800"	0	0	0	0	"0"	"0"
"Potri.003G189900"	0	0	0	0	"0"	"0"
"Potri.003G190000"	1	0	0	0	"0"	"0"
"Potri.003G190100"	1	0	0	0	"0"	"0"
"Potri.003G190200"	0	0	0	0	"0"	"0"
"Potri.003G190300"	1	1	0	0	"0"	"1"
"Potri.003G190400"	1	0	1	1	"0"	"0"
"Potri.003G190500"	0	0	0	0	"0"	"0"
"Potri.003G190600"	0	0	0	0	"0"	"0"
"Potri.003G190700"	1	1	0	0	"0"	"0"
"Potri.003G190800"	0	0	0	0	"0"	"0"
"Potri.003G190900"	1	1	0	0	"0"	"0"
"Potri.003G191000"	1	0	1	0	"0"	"0"
"Potri.003G191100"	1	0	1	0	"0"	"0"
"Potri.003G191200"	0	0	0	0	"0"	"0"
"Potri.003G191300"	1	0	0	0	"0"	"0"
"Potri.003G191400"	0	0	0	0	"0"	"0"
"Potri.003G191500"	0	0	0	0	"0"	"0"
"Potri.003G191600"	1	0	0	0	"0"	"1"
"Potri.003G191700"	0	0	0	0	"0"	"1"
"Potri.003G191800"	0	0	0	0	"0"	"0"
"Potri.003G191900"	0	0	0	0	"0"	"0"
"Potri.003G192000"	0	0	0	0	"0"	"0"
"Potri.003G192100"	1	0	0	0	"0"	"0"
"Potri.003G192200"	1	0	0	0	"0"	"0"
"Potri.003G192300"	1	0	0	0	"0"	"0"
"Potri.003G192400"	0	0	0	0	"0"	"0"
"Potri.003G192500"	0	0	0	0	"0"	"0"
"Potri.003G192600"	0	0	0	0	"0"	"0"
"Potri.003G192700"	0	0	1	1	"0"	"0"
"Potri.003G192800"	0	0	1	1	"0"	"1"
"Potri.003G192900"	0	0	0	0	"0"	"1"
"Potri.003G193000"	1	0	0	0	"0"	"0"
"Potri.003G193100"	0	0	0	0	"0"	"0"
"Potri.003G193200"	0	0	0	0	"0"	"0"
"Potri.003G193300"	0	0	0	0	"0"	"0"
"Potri.003G193400"	0	0	0	0	"0"	"0"
"Potri.003G193500"	0	0	0	0	"0"	"0"
"Potri.003G193600"	0	0	0	0	"0"	"0"
"Potri.003G193700"	0	0	0	0	"0"	"0"
"Potri.003G193800"	0	0	1	0	"0"	"1"
"Potri.003G193900"	1	1	0	0	"0"	"0"
"Potri.003G194000"	1	1	0	0	"0"	"0"
"Potri.003G194100"	0	0	0	0	"0"	"1"
"Potri.003G194200"	0	0	0	0	"0"	"1"
"Potri.003G194300"	1	1	0	0	"0"	"1"
"Potri.003G194400"	1	1	0	0	"0"	"0"
"Potri.003G194500"	1	1	0	0	"0"	"0"
"Potri.003G194600"	1	0	0	0	"0"	"0"
"Potri.003G194700"	0	0	0	0	"0"	"0"
"Potri.003G194800"	0	0	1	0	"0"	"0"
"Potri.003G194900"	1	0	0	0	"0"	"0"
"Potri.003G195000"	0	0	0	0	"0"	"0"
"Potri.003G195100"	0	0	0	0	"0"	"0"
"Potri.003G195200"	0	0	1	1	"0"	"0"
"Potri.003G195300"	0	0	1	0	"0"	"0"
"Potri.003G195400"	1	0	1	1	"0"	"0"
"Potri.003G195500"	0	0	1	1	"0"	"1"
"Potri.003G195600"	0	0	0	0	"0"	"1"
"Potri.003G195700"	0	0	0	0	"0"	"0"
"Potri.003G195800"	0	0	0	0	"0"	"0"
"Potri.003G195900"	0	0	0	0	"0"	"0"
"Potri.003G196000"	0	0	1	0	"0"	"0"
"Potri.003G196100"	0	0	0	0	"0"	"0"
"Potri.003G196200"	1	0	0	0	"0"	"0"
"Potri.003G196300"	1	0	0	0	"0"	"0"
"Potri.003G196400"	0	0	0	0	"0"	"0"
"Potri.003G196500"	1	0	0	0	"0"	"0"
"Potri.003G196600"	1	0	0	0	"0"	"0"
"Potri.003G196700"	0	0	0	0	"0"	"0"
"Potri.003G196800"	0	0	0	0	"0"	"0"
"Potri.003G196900"	1	0	0	0	"0"	"0"
"Potri.003G197000"	1	0	0	0	"0"	"0"
"Potri.003G197100"	0	0	0	0	"0"	"1"
"Potri.003G197200"	0	0	0	0	"0"	"0"
"Potri.003G197300"	0	0	0	0	"0"	"1"
